IP address,DNS Packet Length,Response Status,Time
18.197.201.205,77,No Error,1525185264.8362565
18.184.38.252,82,No Error,1525185264.8559892
18.194.115.207,77,No Error,1525185264.9403129
18.184.81.52,82,No Error,1525185265.067993
18.184.84.24,82,No Error,1525185265.1221325
18.184.84.28,82,No Error,1525185265.1294458
18.184.50.24,66,Server Failure,1525185265.1943822
18.184.88.106,66,Refused,1525185265.218755
18.184.89.84,66,Refused,1525185265.2335274
18.194.9.51,77,No Error,1525185265.2464433
18.184.89.171,66,Refused,1525185265.2531478
18.197.30.10,77,No Error,1525185265.2660775
18.184.67.222,82,No Error,1525185265.289722
18.184.94.160,66,Refused,1525185265.3546736
18.184.97.140,82,No Error,1525185265.4315765
18.195.65.13,77,No Error,1525185265.4616654
18.197.205.19,77,No Error,1525185265.500613
18.184.104.6,66,Refused,1525185265.5893378
18.184.92.113,82,No Error,1525185265.6428335
18.184.80.24,77,No Error,1525185265.652284
18.196.27.58,77,No Error,1525185265.6866782
18.184.110.59,82,No Error,1525185265.7010894
18.184.110.52,277,No Error,1525185265.7074625
18.196.230.150,77,No Error,1525185265.7110336
18.194.188.149,77,No Error,1525185265.7426746
18.197.135.63,77,No Error,1525185265.7609913
18.184.114.228,82,No Error,1525185265.8090587
18.184.65.17,66,Server Failure,1525185265.8381774
18.194.188.149,77,No Error,1525185266.0376256
18.184.125.165,66,Refused,1525185266.0432992
18.184.127.71,66,Refused,1525185266.0792239
18.194.79.42,77,No Error,1525185266.2093186
18.184.133.166,66,Refused,1525185266.2155576
18.184.96.142,77,No Error,1525185266.250486
18.184.136.10,66,Refused,1525185266.272612
18.184.137.58,66,Refused,1525185266.2805672
18.184.27.80,77,No Error,1525185266.30205
18.196.251.142,77,No Error,1525185266.3335118
18.184.121.149,293,No Error,1525185266.457735
18.184.117.214,293,No Error,1525185266.5234783
18.184.150.153,82,No Error,1525185266.5722203
18.184.61.92,82,No Error,1525185266.6267412
18.184.131.196,82,No Error,1525185266.909442
18.184.100.83,82,No Error,1525185266.9771707
18.184.102.77,82,No Error,1525185267.026612
18.184.140.81,82,No Error,1525185267.105501
18.184.107.147,82,No Error,1525185267.12612
18.184.33.129,82,No Error,1525185267.134263
18.184.16.180,82,No Error,1525185267.334224
18.184.103.252,82,No Error,1525185267.545713
18.196.214.248,77,No Error,1525185267.5907505
18.197.91.197,77,No Error,1525185267.600295
18.195.103.181,77,No Error,1525185267.601593
18.184.96.142,77,No Error,1525185267.6134617
18.184.92.180,77,No Error,1525185267.6200461
18.184.38.165,77,No Error,1525185267.6263666
18.184.63.160,77,No Error,1525185267.6319647
18.184.91.221,77,No Error,1525185267.6411788
18.196.248.114,77,No Error,1525185267.6495988
18.197.136.108,77,No Error,1525185267.6513643
18.195.173.117,77,No Error,1525185267.6634748
18.184.94.44,77,No Error,1525185267.6685922
18.195.71.1,77,No Error,1525185267.6770496
18.184.27.80,77,No Error,1525185267.684997
18.184.94.44,77,No Error,1525185267.6930525
18.197.208.250,77,No Error,1525185267.6934152
18.196.248.114,77,No Error,1525185267.6940315
18.184.91.221,77,No Error,1525185267.6943986
18.195.173.117,77,No Error,1525185267.6947591
18.184.9.234,77,No Error,1525185267.7185318
18.197.26.36,77,No Error,1525185267.723366
18.196.251.142,77,No Error,1525185267.732355
18.196.248.114,77,No Error,1525185267.7421684
18.196.235.210,77,No Error,1525185267.7483106
18.184.128.98,82,No Error,1525185267.7570763
18.184.63.160,77,No Error,1525185267.762422
18.184.54.162,77,No Error,1525185267.7627692
18.184.112.69,82,No Error,1525185267.7716475
18.195.71.1,77,No Error,1525185267.834803
18.184.64.210,77,No Error,1525185268.0051563
18.184.38.40,77,No Error,1525185268.019646
18.184.62.58,82,No Error,1525185268.157186
18.197.135.63,77,No Error,1525185268.1598043
18.184.92.225,77,No Error,1525185268.194272
18.197.208.250,77,No Error,1525185268.209304
18.184.143.18,82,No Error,1525185268.2735631
18.184.114.94,82,No Error,1525185268.542643
18.184.64.43,82,No Error,1525185268.5856404
18.184.62.104,82,No Error,1525185269.0341268
18.197.136.108,77,No Error,1525185270.02445
18.184.90.48,77,No Error,1525185270.0323925
18.184.92.180,77,No Error,1525185270.041349
18.196.248.114,77,No Error,1525185270.0526478
18.195.246.180,77,No Error,1525185270.0621483
18.196.251.142,77,No Error,1525185270.06826
18.184.28.101,77,No Error,1525185270.0697248
18.195.90.113,77,No Error,1525185270.0704346
18.195.111.166,77,No Error,1525185270.0710466
18.184.70.253,77,No Error,1525185270.1661646
18.196.117.242,77,No Error,1525185271.695105
18.184.25.88,66,Server Failure,1525185275.0153124
18.187.1.231,66,Refused,1525185279.961223
18.187.1.48,66,Refused,1525185279.96825
18.187.3.113,66,Refused,1525185280.0044603
18.187.1.203,66,Server Failure,1525185280.2433264
